product_id,product_name,category_1,category_2,category_3,category_4,category_5,discounted_price,actual_price,discount_percentage,rating,rating_count,about_product,img_link,product_link
B0B2DZ5S6R,"Amazon Basics 1500 W Electric Kettle (Stainless Steel Body, 1.5 L)",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,Kettles&HotWaterDispensers,Kettle&ToasterSets,749.0,1299.0,0.42,4.0,119.0,"Heat and warm water anytime, anywhere with the Amazon Basics Electric Kettle|Built from high-quality raw materials; stainless steel body; lightweight and durable electric kettle|Auto cut-off switch when the water reaches the desired temperature|User-friendly; 360-degree rotating base with plug-in facility|Capacity: 1.5 L|Embedded optimal power-consuming technology; Wattage:1500 Watts|Heat-resistant and cool-touch plastic handle; energy-efficient, affordable and long-lasting kettle|Care instructions: Do not immerse the product in water. Do not touch the stainless steel body during and after boiling. Keep the kettle away from children",https://m.media-amazon.com/images/I/41twHEBU-LL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Amazon-Basics-Electric-Kettle-Stainless/dp/B0B2DZ5S6R/ref=sr_1_63?qid=1672923593&s=kitchen&sr=1-63
B01MY839VW,"Orient Electric Fabrijoy DIFJ10BP 1000-Watt Dry Iron, Non-Stick (White and Blue)",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing","Irons,Steamers&Accessories",Irons,549.0,1090.0,0.5,4.2,13029.0,"QUICK HEATING: Powered by a 1000W silver-layered thermostat, the G-Shaped heating element heats up quickly and produces a high heat output.|EASE OF USE with 360-degree swivel cord. The durable and long swivel cord allows tangle-free reach and improved flexibility that helps iron out difficult-to-access creases.|ENHANCED SAFETY with advanced thermal fuse and PBT insulator.|NON-STICK COATED Dupont American Heritage Soleplate for powerful performance and smooth gliding.|LED INDICATOR WITH TEMPERATURE CONTROL feature for sensitive clothes.",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31VoHcKK5ZL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Orient-Electric-Fabrijoy-DIFJ10BP-1000-Watt/dp/B01MY839VW/ref=sr_1_69?qid=1672923593&s=kitchen&sr=1-69
B01EY310UM,"Philips GC181 Heavy Weight 1000-Watt Dry Iron, Pack of 1",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing","Irons,Steamers&Accessories",Irons,1321.0,1545.0,0.14,4.3,15453.0,"Powerful performance : Heavy soleplate that is built to last|Easy to experience : Easy to understand temperature settings|Modern design : Attractive looks with powerful performance|High wattage : 1000 watt, Power cord length:1.8m, Weight: 1.6 kg, Voltage: 220-240 V, Cord freedom (swivel): 360 degree cord freedom|Auto off pilot light",https://m.media-amazon.com/images/I/41SkG6Puq5L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Philips-GC181-Heavy-Weight-1000-Watt/dp/B01EY310UM/ref=sr_1_71?qid=1672923593&s=kitchen&sr=1-71
B09NL7LBWT,"Bulfyss USB Rechargeable Lint Remover Fabric Shaver Pet Hair Remover, Effectively and Quickly Remove Fuzz for Clothes, Sweater, Couch, Sofa, Blanket, Curtain, Wool, Cashmere (Grey, 1 Year Warranty)",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing","Irons,Steamers&Accessories",LintShavers,1099.0,1999.0,0.45,4.0,604.0,"INNOVATIVE DESIGN, BUILT TO LAST LONGER: Created with quality in mind! Using the premium materials, (heavy-duty abs plastic shell + SS mesh cover and razor-sharp 3- blades). Combined with durable and advance technology, rest assured that it will never break or damage easily plus powerful suction and the efficient motor that shaves off and leaves the sweater clean and lint-free like newly bought.|FAST CHARGING, EASY TO USE, TRAVEL-FRIENDLY: Hassle-free lint remover cleaner, just charge and use. Charging compatible, multiple options; Charge and direct plug to laptop/desktop, power-bank, car charger, smart IC charger. 2 hours of charging can operate for 45 minutes with low electric consumption and design for travel and home use, compact and lightweight|6 SHARP BLADE, DEFUZZ ALMOST ALL FABRIC LINTS: Take advantage with our newest and revolutionize fabric defuzzer device that has 3 blades horizontal & 3 blades Vertical that cuts through excess loose threads, fuzz balls and lints from your winter coat, sweater, scarf, gloves, plush toys, car cushion, sofa, leggings, bedding, curtains and linens and other clothing's and fabrics that needs to de-fuzz!|RENEW FABRIC SAFELY AND EFFICIENTLY: Function delicately to protect further damage on clothes and fabric, with honeycomb mesh-like cover that doesn't deform and reduces the friction of clothes. Automatic shut-off lint shaver, thanks to the safety lock, the device automatically stops when the blade cover is open or loose. With 65mm mesh that tackles almost all sizes of loose threads and loops; particulate lint, fine particulate pill, and intensive fuzz, no problem!|WIDER LINT STORAGE: No mess and sticky residue like standard lint remover in the market, provided with removable lint collector container that will catch all lint and fuzz, Plus strong suction, powerfully draws all lint that has been remove and goes through the container effortlessly, removable for easy cleanup. Youll love how it delivers the seamless removing of lint on coat and sweater.|NOTE - Use fast charging adaptor (>30W) to completely charge device within 2 Hours.|1 year manufacturers warranty",https://m.media-amazon.com/images/I/41KeuNgJDiL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Bulfyss-Rechargeable-Effectively-Cashmere-Warranty/dp/B09NL7LBWT/ref=sr_1_74?qid=1672923593&s=kitchen&sr=1-74
B008YW8M0G,"Bajaj DX-7 1000W Dry Iron with Advance Soleplate and Anti-bacterial German Coating Technology, White",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing","Irons,Steamers&Accessories",Irons,775.0,875.0,0.11,4.2,46647.0,"Non-stick coated golden color sole plate|Super clean finish with pleasant aesthetics|Cool touch body with comfortable hand grip|Light weight and 360 degree swivel cord, Material - Plastic|Thermal fuse for safety|Warranty: 2years on product|Power: 1000 watts",https://m.media-amazon.com/images/I/31DA6bcvbfL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Bajaj-DX-1000-Watt-Dry-Iron/dp/B008YW8M0G/ref=sr_1_75?qid=1672923593&s=kitchen&sr=1-75
B08TM71L54,"PHILIPS Handheld Garment Steamer STH3000/20 - Compact & Foldable, Convenient Vertical Steaming, 1000 Watt Quick Heat Up, up to 20g/min, Kills 99.9%* Bacteria (Reno Blue), Small",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing","Irons,Steamers&Accessories",Irons,3190.0,4195.0,0.24,4.0,1282.0,"1000W with up to 20g/min continuous steam rate, safe on all ironable fabrics|1000 watt steamer, ready to use in only 30 seconds, with 100ml detachable water tank for easy refill|Easy de-wrinkling, continuous steam 20g/min kills 99.99% of bacteria and 100%* dustmites, confidently refresh your clothes and remove odours|Compact and foldable steamer, easy to use and store, no ironing board needed, saves time and hassle",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31LsgYDJNkL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/PHILIPS-Handheld-Garment-STH3000-20/dp/B08TM71L54/ref=sr_1_77?qid=1672923593&s=kitchen&sr=1-77
B0883KDSXC,USHA Armor AR1100WB 1100 W Dry Iron with Black Weilburger Soleplate (Purple),Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing","Irons,Steamers&Accessories",Irons,599.0,990.0,0.39,3.9,16166.0,Lightweight for everyday ironing;Black Weilburger Non-stick soleplate glides effortlessly over the fabric|180? swivel cord for easy operation;1.8 m long cord length for better reach; Thermal fuse for overheat cut-off protection;Indicator light for readiness|ISI mark for best product quality and safety of use;Warranty: 2 year warranty|Power: 1100 watts; Operating Voltage: 220 - 240 volts;Includes: 1 unit of product & instruction manual|Material Type: Plastic|Suitable for gifting on Diwali and other special occasions.,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31WXnM9XIYL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Armour-AR1100WB-1100-Watt-Soleplate-Purple/dp/B0883KDSXC/ref=sr_1_77?qid=1672923595&s=kitchen&sr=1-77
B078V8R9BS,Butterfly EKN 1.5-Litre Electric Kettle (Silver with Black),Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,Kettles&HotWaterDispensers,Kettle&ToasterSets,749.0,1111.0,0.33,4.2,35693.0,"Filter Type : Spout|Auto cut off facility, Dry Boil Protection: Yes|360 degree swirl base. Power: 1500 watts; Operating Voltage: 220 - 230 volts, 50-60Hz|Convenient grip|Capacity: 1.5 liters , Cord Length : 1 meter|Warranty: 1 year on product|Includes: Water kettle, User manual and Warranty card",https://m.media-amazon.com/images/I/41cxgOxlbYL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Butterfly-EKN-1-5-Litre-Kettle-Silver/dp/B078V8R9BS/ref=sr_1_78?qid=1672923595&s=kitchen&sr=1-78
B082KVTRW8,KENT 16055 Amaze Cool Touch Electric Kettle 1.8 L 1500 W | Plastic Outer & Stainless Steel Inside body | Auto shut off Over heating protection | Multipurpose hot water Kettle | 1 Year Warranty,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,Kettles&HotWaterDispensers,Kettle&ToasterSets,1199.0,1900.0,0.37,4.0,1765.0,"KENT Amaze Electric Kettle amazes with its 1.8L capacity and 1500W power;Boils water for tea, coffee, or instant soup within minutes & serve 5-6 people at a time|360° swivel technology makes pouring and serving easy;Its inner stainless steel body ensures better heat retention and durability|The plastic outer body for cool-to-touch exterior ensures easy handling;The auto shut-off features turns it off in case of overheating and dry-boiling|Size Name: Stander; Color Name: White",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31lKVhGarbL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Amaze-Litre-Electric-Kettle-Stainless/dp/B082KVTRW8/ref=sr_1_81?qid=1672923595&s=kitchen&sr=1-81
B083P71WKK,"HealthSense Weight Machine for Kitchen, Kitchen Food Weighing Scale for Health, Fitness, Home Baking & Cooking with Hanging Design, Touch Button, Tare Function & 1 Year Warranty  Chef-Mate KS 40",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,DigitalKitchenScales,DigitalScales,799.0,1500.0,0.47,4.3,9695.0,Precise Measurements: Built with high precision sensors to quickly deliver accurate results and ensure your healthy recipe is deliciously perfect. Measures in grams / ml / lb:oz / floz with the range of 1 - 5000 g.|Tare Function: Calculate net weight of ingredients by subtracting empty bowl or the container weight. Touch the TARE button to reset the scale back to zero and weigh ingredients by adding it in to the same container.|Box Contents: The Chef-Mate KS 40 Kitchen Scale | 1 CR-2032 battery | Warranty Card | Instruction Manual.|Scale Dimensions: 20.4 x 15.5 x 1.3 cm.|Contact Us for Assistance: 1 year HealthSense India offsite service warranty on manufacturing defects ensures on time customer support. Reach out to us on our website for any queries: healthsense.in OR via email: support@healthsense.in OR call us on +91 9856 9856 36.,https://m.media-amazon.com/images/I/31vAlVllF5L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/HealthSense-Chef-Mate-KS-40-Weighing/dp/B083P71WKK/ref=sr_1_87?qid=1672923595&s=kitchen&sr=1-87
B00V9NHDI4,"Eureka Forbes Trendy Zip 1000 Watts powerful suction vacuum cleaner with resuable dust bag & 5 accessories,1 year warrantycompact,light weight & easy to use (Black)",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing",Vacuums&FloorCare,Vacuums,2799.0,3799.0,0.26,3.9,32931.0,"Post Purchase virtual Demo is provided on this product .A dedicated customer service executive is assigned to give live demo of the product over a video call|Trendy Zip is a canister vaccum cleaner for daily cleaning needs to get rid of deep embedded dirt & dust|The product has free reusable dust bags|The product has easy to use foot operated power on-off & auto cord winder switch that automatically winds the cord to protectr the wire from damage|This vacuum cleaner has dust bag full indicator to indicate when the dust bag is full for timely dirt disposal|This vacuum cleaner has 5 accessories for various cleaning needs|Cleans Multiple Surfaces: Can be used on tiles, wooden floors, rugs, carpets, sofas, fabric upholstery and more. The product has 1 year warranty on manufacturing defects",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41FyPER4ASL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Eureka-Forbes-Trendy-Zip-1000-Watt/dp/B00V9NHDI4/ref=sr_1_99?qid=1672923595&s=kitchen&sr=1-99
B07WGPBXY9,"Pigeon by Stovekraft Quartz Electric Kettle (14299) 1.7 Litre with Stainless Steel Body, used for boiling Water, making tea and coffee, instant noodles, soup etc. 1500 Watt (Silver)",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,Kettles&HotWaterDispensers,ElectricKettles,899.0,1249.0,0.28,3.9,17424.0,"Hygienic Stainless Steel Body: Now you can make hot water, green tea, lemon water, soups with Pigeon Quartz Stainless Steel electric kettle 1.7 Litre with less efforts in minutes|Single Push flip Glass lid: The single touch locking Glass lid mechanism in Pigeon Quartz Electric Kettle 1.7 Litre ensures a quick seal to prevent steam from escaping and water to boil in no time.|360 degree rotational base: The 360° rotational swivel power base in Pigeon Quartz Electric Kettle 1.7 Litre allows you to plug it in any direction with desired jug handle position. The base helps in ease movement to carry and serve the hot water.|Auto cut off: This kettle has illuminated power indicator which glows when power is on and switches off when Pigeon Quartz electric kettle 1.7 Litre automatically off. The automatic cut off feature cuts off the power supply, when the water is boiled. It protects the appliance from damage, making it safe and improves its lifespan of the Electric kettle.|Cool touch handle: Elegant heat resistant handles make you for ease movement of your Pigeon Quartz electric kettle 1.7 Litre and extremely durable in usage with no hassle.|240 Voltage Power Requirement and 1500 Watt Power consumption, Capacity 1.7 Litre|1 Year Warranty from the Manufavturer",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31TLru4LT8L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Pigeon-Stovekraft-Quartz-Electric-Kettle/dp/B07WGPBXY9/ref=sr_1_100?qid=1672923595&s=kitchen&sr=1-100
B00F159RIK,"Bajaj DX-2 600W Dry Iron with Advance Soleplate and Anti-bacterial German Coating Technology, Black",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing","Irons,Steamers&Accessories",Irons,499.0,625.0,0.2,4.2,5355.0,"Non-stick coated sole plate|Super clean surface finish|Extra lift at the back for easy gliding on clothes, Extra Light Weight|Cool touch handle with comfortable grip|180 degree swivel cord|Warranty: 2 years on product|Power: 600 watts; Operating voltage: 230 volts",https://m.media-amazon.com/images/I/416ICdLhYGL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Bajaj-DX-600-Watts-Light-Weight/dp/B00F159RIK/ref=sr_1_100?qid=1672923596&s=kitchen&sr=1-100
B097RJ867P,"PHILIPS Digital Air Fryer HD9252/90 with Touch Panel, uses up to 90% less fat, 7 Pre-set Menu, 1400W, 4.1 Liter, with Rapid Air Technology (Black), Large",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,DeepFatFryers,AirFryers,8799.0,11595.0,0.24,4.4,2981.0,"Philips Airfryer HD9252/90 (Large, 4.1 L) lets you cook great tasting food with up to 90% less fat*|Patented Rapid Air technology with unique starfish design pan ensures evenly fried results without flipping the food|Fry. Bake. Grill. Roast. And even reheat!|Touch screen with 7 presets and Keep Warm Function. Try new recipes at the touch of a button.|Auto-shut off function when the basket is removed|Extra-long 1.8 m cord length for easy placement in your kitchen|Dishwasher-safe and Easy-to-Clean",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31nZs1BL4tL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/PHILIPS-Digital-HD9252-90-Technology/dp/B097RJ867P/ref=sr_1_107?qid=1672923596&s=kitchen&sr=1-107
B091V8HK8Z,"Milton Go Electro 2.0 Stainless Steel Electric Kettle, 1 Piece, 2 Litres, Silver | Power Indicator | 1500 Watts | Auto Cut-off | Detachable 360 Degree Connector | Boiler for Water",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,Kettles&HotWaterDispensers,ElectricKettles,1345.0,1750.0,0.23,3.8,2466.0,"Electric kettle is a handy appliance that makes your work easy and less time-taking. Ergonomically designed body, Convenient Spout makes easy to pour. You can easily and quickly used it to prepare your coffee, hot tea or milk, etc at anytime and anywhere.|This Product Is Under 1 Year Warranty From The Date Of Retail Purchase Against Any Manufacturing Defects In Material And Workmanship. The Warranty Does Not Cover Damages Resulting From Accidents, Mishandling Or Tampering With The Mechanism. Warranty Valid Against Producing Original Bill Endorsed By Seller.|Material: Stainless Steel, Color: Silver, Package Contents: 1 - Piece Insta Electric Kettle (2 Litres)|Just the place the kettle wherever you feel convenient and make your favorite beverage within a short span of time. Power indicator suggesting On/Off and Convenient On-Off button. Automatic Shut-off for safety and power saving.|Sturdy handle lets you touch it immediately after it stops functioning without having to worry about burning your hands. Wide mouth for easy cleaning, Hinded Lid for convenience. Supply: 230 Volts AC, 50 Hz., Power: 1500 Watts.",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/415mgfOmzUS._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Milton-Electric-Stainless-Kettle-Litres/dp/B091V8HK8Z/ref=sr_1_108?qid=1672923596&s=kitchen&sr=1-108
B0B4KPCBSH,IKEA Frother for Milk,Home&Kitchen,Kitchen&HomeAppliances,"Coffee,Tea&Espresso",CoffeeGrinders,ElectricGrinders,244.0,499.0,0.51,3.3,478.0,BATTERIES ARE SOLD SEPARATELY|2AA Batteries are recommended|New Batteries are recommended to work properly|Frothes milk up in 15-20 seconds.|Can be used for both cold and hot milk.,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31iBzpNszEL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Ikea-45454-IKEA-Frother-Milk/dp/B0B4KPCBSH/ref=sr_1_119_mod_primary_new?qid=1672923596&s=kitchen&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-119
B09JN37WBX,Lint Remover Woolen Clothes Lint Extractor Battery Lint Removing Machine Bhur Remover,Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing","Irons,Steamers&Accessories",LintShavers,319.0,749.0,0.57,4.6,124.0,"Smoothly takes off the lint from fabric suitable for sweaters, woollens, blanket, sports wear|Dual protection The adjustable height spacer protects your garments from being cut or snagged or caught. It also protects and reinforces your hands from accidentally touching the shaver foil.|Battery Powered AC-220V at 50 Hz and 2 W Power|Fibre And Lint Storeman,Hair Sucker Remover for Any Fabric Clothing|Rotatory Sharp Blades & Remove the Lint Quickly|Flatly Lay Down The Textures & Remove Lint & Fibre|Battery Operated Lint Works Properly and to the best of the Capacity of the Batteries whatever you add",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31g2BiAmVjL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Remover-Clothes-Extractor-Battery-Removing/dp/B09JN37WBX/ref=sr_1_121?qid=1672923596&s=kitchen&sr=1-121
B01I1LDZGA,"Pigeon Kessel Multipurpose Kettle (12173) 1.2 litres with Stainless Steel Body, used for boiling Water and milk, Tea, Coffee, Oats, Noodles, Soup etc. 600 Watt (Black & Silver)",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,Kettles&HotWaterDispensers,ElectricKettles,1499.0,1775.0,0.16,3.9,14667.0,"Warranty: 1 year on product|Power: 600 watts ; Power: 230v,50HzAC ; Operating Mode: Corded|Includes: Kettle|360 degree swivel base|Cool touch handle and lid knob",https://m.media-amazon.com/images/I/41orhoQwtGL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Pigeon-Kessel-1-2-Litre-Multi-purpose-Kettle/dp/B01I1LDZGA/ref=sr_1_125_mod_primary_new?qid=1672923596&s=kitchen&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-125
B0BN2576GQ,"C (DEVICE) Lint Remover for Woolen Clothes, Electric Lint Remover, Best Lint Shaver for Clothes Pack of 1",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing","Irons,Steamers&Accessories",LintShavers,469.0,1599.0,0.71,3.7,6.0,"?REJUVENATE FABRICS & KEEP TIDY - Restore your clothes and fabrics to a fresh new look! The powerful engine can quickly and gently remove fluffs, pilling, fuzzes, and bobbles from materials like bed sheets, cushions, sweaters, woolen coats, curtains, carpets, and more!|?MAKE ALL FABRICS LOOK BRAND NEW: Even the highest quality of fabrics require a little rejuvenation every now and then, and this Fabric Shaver features a sharp stainless steel razor blade that will make quick work of damaged materials and make them look good as new.|?ERGONOMIC DESIGN WITH A BATTERY POWERED MOTOR: Specially designed and lightweight with a 180° handle so it's easy to grip while you effortlessly your fabrics at any angle. The motor generates a strong suction when the blades are rotating for maximum effect.|?EASY TO USE: Simply push the switch-on button and gently skim it across the fabric in a circular motion to remove all the unwanted excess. Once the fabric is back in pristine condition, the excess tray slides out to empty. The expanded blade surface covers a larger area, finishing the job quicker and easier.|?DUAL PROTECTION The adjustable height spacer protects your garments from being cut or snagged or caught. It also protects and reinforces your hands from accidentally touching the shaver foil. A cleaning brush is included in the pack to help you easily clean your appliance after use.",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/416wtLbGHvL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/DEVICE-Remover-Woolen-Clothes-Electric/dp/B0BN2576GQ/ref=sr_1_126?qid=1672923596&s=kitchen&sr=1-126
B0B2CZTCL2,"Wipro Vesta 1.8 litre Cool touch electric Kettle with Auto cut off | Double Layer outer body | Triple Protection - Dry Boil, Steam & Over Heat |Stainless Steel Inner Body | (Black, 1500 Watt)",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,Kettles&HotWaterDispensers,Kettle&ToasterSets,1299.0,1999.0,0.35,3.8,311.0,"Black Kettle with cool touch function enabled by double layer protection|Three levels of protection with Auto shut off  Steam Sensor , Dry Boil Protection and Over heat safeguard|Boils water within minutes for 5-6 people at a time that could also be used to make tea , coffee or instant noodles/ Soup etc|Food grade stainless steel with no plastic|Easy Usage with Pirouette base with 360 degree agility",https://m.media-amazon.com/images/I/31iKMkOV-DL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/electric-Kettle-Double-Triple-Protection/dp/B0B2CZTCL2/ref=sr_1_127?qid=1672923597&s=kitchen&sr=1-127
B008YW3CYM,USHA EI 1602 1000 W Lightweight Dry Iron with Non-Stick Soleplate (Multi-colour),Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing","Irons,Steamers&Accessories",Irons,616.0,1190.0,0.48,4.1,37126.0,"Lightweight for everyday ironing|Non-stick soleplate glides effortlessly over the fabric|Plastic body to protect from electric shocks|Thermal fuse for overheat cut-off protection, Spray - No|360? swivel cord for easy operation|1.8 m long chord|Indicator lamp for thermostat function indication",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31R2gaVLwYL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Usha-EI-1602-1000-Watt-Lightweight/dp/B008YW3CYM/ref=sr_1_141?qid=1672923597&s=kitchen&sr=1-141
B072J83V9W,Philips PowerPro FC9352/01 Compact Bagless Vacuum Cleaner (Blue),Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing",Vacuums&FloorCare,Vacuums,8999.0,9995.0,0.1,4.4,17994.0,"Powercyclone 5 technology separates dust from air, Action radius: 9 m, Cord length: 6m|1900W motor for strong suction power, Sound power level: 82 dB, Airflow (max): 37 l/s, Dimensions of product (LxWxH): 410 x 281 x 247mm|Suction power (max):370W ,Input power (IEC): 1900W , Vacuum (max) :33kPa. Weight of product: 4.5 kg|Turbo Brush removes 25 percent more hairs and dust , Multiclean nozzle for thorough floor cleaning|Advanced dust container design for hygienic emptying|Activelock couplings easily adjust to every task|Soft brush integrated into handle, always ready to use",https://m.media-amazon.com/images/I/41xQDop2T5L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Philips-PowerPro-FC9352-01-Compact/dp/B072J83V9W/ref=sr_1_146?qid=1672923597&s=kitchen&sr=1-146
B09MTLG4TP,"SAIELLIN Electric Lint Remover for Clothes Fabric Shaver Lint Shaver for Woolen Clothes Blanket Jackets Stainless Steel Blades, Clothes and Furniture Lint Roller for Fabrics Portable Lint Shavers (White Orange)",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing","Irons,Steamers&Accessories",LintShavers,453.0,999.0,0.55,4.3,610.0,"Lint Remover for Clothes and bubble remover for clothes with a powerful motor (5W Rated Power) to work at high speed.|?Elegant & Ergonomic Design?Ergonomic design, the pilling remover for clothes has an easy-grip handle which offers users a comfortable experience.|?Easy to Use and Clean?This fabric remover shaver is corded and easy to use at anytime and anywhere. It also features a detachable collection container that can be conveniently clean at quick|Up to 7700 rounds/min blade rotation for effective removal and comes with a brush as cleaner|Easily remove fabric fluff, fuzz, bobbles, pills, burr or roye from all types of woolen and cotton garments and fabrics. It is a rua remover machine|Fabric shaver fuzz remover, small and portable, a perfect garment care tool.|Also an upgraded floating blade can effectively shave lints and burr remover protect your clothing when blade direction changes up and down, according to the size of lint",https://m.media-amazon.com/images/I/41J7JQ+P7WL._SX300_SY300_.jpg,https://www.amazon.in/SAIELLIN-Clothes-Sweater-Defuzzer-Trimmer/dp/B09MTLG4TP/ref=sr_1_147?qid=1672923597&s=kitchen&sr=1-147
B09ZK6THRR,"Croma 1100 W Dry Iron with Weilburger Dual Soleplate Coating (CRSHAH702SIR11, White)",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing","Irons,Steamers&Accessories",Irons,479.0,1000.0,0.52,4.2,1559.0,Powerful heating element|Non-stick coated soleplate for smooth gliding & scratch protection|Convenient 360degree swivel cord|In-built thermal fuse for overheat protection|Adjustable thermostat setting suitable for different fabric|Cool touch body with comfortable grip|Even heat distribution over its soleplate|Warranty : 2 years warranty from the date of purchase,https://m.media-amazon.com/images/I/31k9FfzMGzL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Croma-Weilburger-Soleplate-Coating-CRSHAH702SIR11/dp/B09ZK6THRR/ref=sr_1_154?qid=1672923598&s=kitchen&sr=1-154
B07MP21WJD,"Lint Roller with 40 Paper Sheets, 22 x 5 cm (Grey)",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing","Irons,Steamers&Accessories",LintShavers,245.0,299.0,0.18,4.1,1660.0,This product will be an excellent pick for you|This product comes in a proper packaging|It ensures you get the best usage for a longer period|It is made up of premium quality material,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31MNWLE6vuL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Ikea-Lint-Roller-Paper-Sheets/dp/B07MP21WJD/ref=sr_1_156_mod_primary_new?qid=1672923598&s=kitchen&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-156
B09XB1R2F3,"Portable Lint Remover Pet Fur Remover Clothes Fuzz Remover Pet Hairball Quick Epilator Shaver Removing Dust Pet Hair from Clothing Furniture Perfect for Clothing,Furniture,Couch,Carpet (Standard)",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing","Irons,Steamers&Accessories",LintShavers,179.0,799.0,0.78,3.5,132.0,"Warm Advice: Not suitable for thin knitted fabrics, such as shirt, sweater, pants. When using your fuzz remover, please use it a little lightly.|Battery-free: This lint shaver doesn't need any batteries, so you can use it to remove lint and fuzz at any time and any place.|Double-side Use: Pure copper can quickly remove fur balls, lint, hairs and round brush can easily smooth fur coat.|Material: Lint brush is made of pure copper head and smooth plastic handle, which makes it using much longer.|Multifunction: Great lint removers for cleaning your clothing, bedding, furniture, carpet, pet hair and car upholstery.",https://m.media-amazon.com/images/I/51d1BSuCGfL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Portable-Hairball-Epilator-Removing-Furniture/dp/B09XB1R2F3/ref=sr_1_157?qid=1672923598&s=kitchen&sr=1-157
